pdf_id,pdf_original_website_link
20579,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT1GMjUwNDAwMDExNjAyMDIyXzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0yNi8wNy8yMDIzJnNwYXNzcGhyYXNlPTE3MDkyNDIxMDU1MyZuY2l0YXRpb249JnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9TiZpbnRlcmZhY2U9Tw==
20932,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT0yNTA0MDAwMDIwNjIwMjNfNS5wZGYmc21mbGFnPU4mcmp1ZGRhdGU9JnVwbG9hZGR0PTE2LzEyLzIwMjMmc3Bhc3NwaHJhc2U9MTgwOTI0MDEwODU1Jm5jaXRhdGlvbj0mc21jaXRhdGlvbj0mZGlnY2VydGZsZz1ZJmludGVyZmFjZT1P
20933,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT0yNTA0MDAwMDIwNjIwMjNfNC5wZGYmc21mbGFnPU4mcmp1ZGRhdGU9JnVwbG9hZGR0PTA5LzExLzIwMjMmc3Bhc3NwaHJhc2U9MTgwOTI0MDEwODU1Jm5jaXRhdGlvbj0mc21jaXRhdGlvbj0mZGlnY2VydGZsZz1OJmludGVyZmFjZT1P
20934,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT0yNTA0MDAwMDIwNjIwMjNfMy5wZGYmc21mbGFnPU4mcmp1ZGRhdGU9JnVwbG9hZGR0PTMwLzA5LzIwMjMmc3Bhc3NwaHJhc2U9MTgwOTI0MDEwODU1Jm5jaXRhdGlvbj0mc21jaXRhdGlvbj0mZGlnY2VydGZsZz1OJmludGVyZmFjZT1P
20935,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT0yNTA0MDAwMDIwNjIwMjNfMi5wZGYmc21mbGFnPU4mcmp1ZGRhdGU9JnVwbG9hZGR0PTE5LzA4LzIwMjMmc3Bhc3NwaHJhc2U9MTgwOTI0MDEwODU1Jm5jaXRhdGlvbj0mc21jaXRhdGlvbj0mZGlnY2VydGZsZz1OJmludGVyZmFjZT1P
20936,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDIzLyZmbmFtZT0yNTA0MDAwMDIwNjIwMjNfMS5wZGYmc21mbGFnPU4mcmp1ZGRhdGU9JnVwbG9hZGR0PTA3LzA3LzIwMjMmc3Bhc3NwaHJhc2U9MTgwOTI0MDEwODU1Jm5jaXRhdGlvbj0mc21jaXRhdGlvbj0mZGlnY2VydGZsZz1ZJmludGVyZmFjZT0=
21119,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDI0LyZmbmFtZT1GMjUwNDAwMjA3ODIyMDIzXzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0wNy8wMi8yMDI0JnNwYXNzcGhyYXNlPTE4MDkyNDAxNTE0NiZuY2l0YXRpb249JnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9TiZpbnRlcmZhY2U9Tw==
21316,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDI0LyZmbmFtZT1GMjUwNDAwMTEzMTAyMDIzXzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0yNC8wMS8yMDI0JnNwYXNzcGhyYXNlPTE4MDkyNDAxMzQzNSZuY2l0YXRpb249JnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9WSZpbnRlcmZhY2U9Tw==
21815,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDI0LyZmbmFtZT1GMjc1NzAwMjU5OTcyMDIzXzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0xMS8wMS8yMDI0JnNwYXNzcGhyYXNlPTE4MDkyNDAxMDQxNyZuY2l0YXRpb249MjAyNDpCSEMtT1M6NTMyJnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9TiZpbnRlcmZhY2U9Tw==
21854,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDI0LyZmbmFtZT1GMjUwNDAwMTExMDYyMDIzXzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0yNC8wMS8yMDI0JnNwYXNzcGhyYXNlPTE4MDkyNDAxMzQyMCZuY2l0YXRpb249JnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9WSZpbnRlcmZhY2U9Tw==
22002,https://bombayhighcourt.nic.in/generatenewauth.php?bhcpar=cGF0aD0uL3dyaXRlcmVhZGRhdGEvZGF0YS9vcmlnaW5hbC8yMDI0LyZmbmFtZT1GMjUwNDAwMTU2MDUyMDI0XzEucGRmJnNtZmxhZz1OJnJqdWRkYXRlPSZ1cGxvYWRkdD0wMy8wOC8yMDI0JnNwYXNzcGhyYXNlPTE4MDkyNDA4MzEzMyZuY2l0YXRpb249JnNtY2l0YXRpb249JmRpZ2NlcnRmbGc9WSZpbnRlcmZhY2U9Tw==
